"","EstacaoCodigo","Data","Vazão","Mês","Ano","Dia"
"4819",58874000,1953-03-11,33.935501,3,1953,11
"4820",58874000,1953-03-12,45.4179,3,1953,12
"4821",58874000,1953-03-13,62.8004,3,1953,13
"4822",58874000,1953-03-14,52.305099,3,1953,14
"4823",58874000,1953-03-15,44.863602,3,1953,15
"4824",58874000,1953-03-16,42.138302,3,1953,16
"4825",58874000,1953-03-17,39.4897,3,1953,17
"4826",58874000,1953-03-18,35.911598,3,1953,18
"4827",58874000,1953-03-19,36.413399,3,1953,19
"4828",58874000,1953-03-20,43.219299,3,1953,20
"4829",58874000,1953-03-21,42.677299,3,1953,21
"4830",58874000,1953-03-22,40.013302,3,1953,22
"4831",58874000,1953-03-23,53.495201,3,1953,23
"4832",58874000,1953-03-24,65.394096,3,1953,24
"4833",58874000,1953-03-25,59.6245,3,1953,25
"4834",58874000,1953-03-26,84.119301,3,1953,26
"4835",58874000,1953-03-27,72.768204,3,1953,27
"4836",58874000,1953-03-28,56.522598,3,1953,28
"4837",58874000,1953-03-29,54.0947,3,1953,29
"4838",58874000,1953-03-30,64.0914,3,1953,30
"4839",58874000,1953-03-31,53.495201,3,1953,31
"4840",58874000,1953-04-01,57.1371,4,1953,1
"4841",58874000,1953-04-02,49.382599,4,1953,2
"4842",58874000,1953-04-03,43.219299,4,1953,3
"4843",58874000,1953-04-04,40.539902,4,1953,4
"4844",58874000,1953-04-05,46.5355,4,1953,5
"4845",58874000,1953-04-06,44.863602,4,1953,6
"4846",58874000,1953-04-07,44.863602,4,1953,7
"4847",58874000,1953-04-08,42.677299,4,1953,8
"4848",58874000,1953-04-09,44.863602,4,1953,9
"4849",58874000,1953-04-10,80.492996,4,1953,10
"4850",58874000,1953-04-11,62.8004,4,1953,11
"4851",58874000,1953-04-12,52.898602,4,1953,12
"4852",58874000,1953-04-13,49.382599,4,1953,13
"4853",58874000,1953-04-14,49.382599,4,1953,14
"4854",58874000,1953-04-15,46.5355,4,1953,15
"4855",58874000,1953-04-16,42.138302,4,1953,16
"4856",58874000,1953-04-17,40.013302,4,1953,17
"4857",58874000,1953-04-18,38.9692,4,1953,18
"4858",58874000,1953-04-19,53.495201,4,1953,19
"4859",58874000,1953-04-20,55.911201,4,1953,20
"4860",58874000,1953-04-21,44.863602,4,1953,21
"4861",58874000,1953-04-22,46.5355,4,1953,22
"4862",58874000,1953-04-23,77.6436,4,1953,23
"4863",58874000,1953-04-24,68.702202,4,1953,24
"4864",58874000,1953-04-25,55.911201,4,1953,25
"4865",58874000,1953-04-26,54.697201,4,1953,26
"4866",58874000,1953-04-27,51.7146,4,1953,27
"4867",58874000,1953-04-28,49.382599,4,1953,28
"4868",58874000,1953-04-29,49.960999,4,1953,29
"4869",58874000,1953-04-30,45.975201,4,1953,30
"4870",58874000,1953-05-01,42.138302,5,1953,1
"4871",58874000,1953-05-02,41.069599,5,1953,2
"4872",58874000,1953-05-03,38.9692,5,1953,3
"4873",58874000,1953-05-04,38.4519,5,1953,4
"4874",58874000,1953-05-05,44.863602,5,1953,5
"4875",58874000,1953-05-06,58.998199,5,1953,6
"4876",58874000,1953-05-07,68.034798,5,1953,7
"4877",58874000,1953-05-08,50.542599,5,1953,8
"4878",58874000,1953-05-09,44.863602,5,1953,9
"4879",58874000,1953-05-10,40.539902,5,1953,10
"4880",58874000,1953-05-11,38.9692,5,1953,11
"4881",58874000,1953-05-12,38.9692,5,1953,12
"4882",58874000,1953-05-13,38.9692,5,1953,13
"4883",58874000,1953-05-14,46.5355,5,1953,14
"4884",58874000,1953-05-15,40.539902,5,1953,15
"4885",58874000,1953-05-16,38.4519,5,1953,16
"4886",58874000,1953-05-17,37.426399,5,1953,17
"4887",58874000,1953-05-18,37.426399,5,1953,18
"4888",58874000,1953-05-19,47.098801,5,1953,19
"4889",58874000,1953-05-20,38.4519,5,1953,20
"4890",58874000,1953-05-21,37.426399,5,1953,21
"4891",58874000,1953-05-22,35.911598,5,1953,22
"4892",58874000,1953-05-23,34.917301,5,1953,23
"4893",58874000,1953-05-24,34.424801,5,1953,24
"4894",58874000,1953-05-25,33.935501,5,1953,25
"4895",58874000,1953-05-26,33.449299,5,1953,26
"4896",58874000,1953-05-27,33.449299,5,1953,27
"4897",58874000,1953-05-28,32.486401,5,1953,28
"4898",58874000,1953-05-29,32.486401,5,1953,29
"4899",58874000,1953-05-30,31.535999,5,1953,30
"4900",58874000,1953-05-31,30.5984,5,1953,31
"4901",58874000,1953-06-01,32.009602,6,1953,1
"4902",58874000,1953-06-02,37.426399,6,1953,2
"4903",58874000,1953-06-03,40.013302,6,1953,3
"4904",58874000,1953-06-04,34.424801,6,1953,4
"4905",58874000,1953-06-05,32.486401,6,1953,5
"4906",58874000,1953-06-06,31.065599,6,1953,6
"4907",58874000,1953-06-07,30.5984,6,1953,7
"4908",58874000,1953-06-08,29.673401,6,1953,8
"4909",58874000,1953-06-09,29.673401,6,1953,9
"4910",58874000,1953-06-10,29.673401,6,1953,10
"4911",58874000,1953-06-11,29.673401,6,1953,11
"4912",58874000,1953-06-12,30.5984,6,1953,12
"4913",58874000,1953-06-13,30.5984,6,1953,13
"4914",58874000,1953-06-14,29.673401,6,1953,14
"4915",58874000,1953-06-15,28.7612,6,1953,15
"4916",58874000,1953-06-16,28.7612,6,1953,16
"4917",58874000,1953-06-17,27.8617,6,1953,17
"4918",58874000,1953-06-18,27.8617,6,1953,18
"4919",58874000,1953-06-19,27.8617,6,1953,19
"4920",58874000,1953-06-20,27.8617,6,1953,20
"4921",58874000,1953-06-21,26.9751,6,1953,21
"4922",58874000,1953-06-22,26.9751,6,1953,22
"4923",58874000,1953-06-23,27.8617,6,1953,23
"4924",58874000,1953-06-24,27.4168,6,1953,24
"4925",58874000,1953-06-25,27.4168,6,1953,25
"4926",58874000,1953-06-26,26.9751,6,1953,26
"4927",58874000,1953-06-27,26.9751,6,1953,27
"4928",58874000,1953-06-28,26.9751,6,1953,28
"4929",58874000,1953-06-29,26.9751,6,1953,29
"4930",58874000,1953-06-30,26.9751,6,1953,30
"4931",58874000,1953-07-01,26.9751,7,1953,1
"4932",58874000,1953-07-02,26.101299,7,1953,2
"4933",58874000,1953-07-03,26.101299,7,1953,3
"4934",58874000,1953-07-04,26.101299,7,1953,4
"4935",58874000,1953-07-05,26.101299,7,1953,5
"4936",58874000,1953-07-06,26.101299,7,1953,6
"4937",58874000,1953-07-07,25.6693,7,1953,7
"4938",58874000,1953-07-08,25.2404,7,1953,8
"4939",58874000,1953-07-09,25.2404,7,1953,9
"4940",58874000,1953-07-10,25.2404,7,1953,10
"4941",58874000,1953-07-11,25.2404,7,1953,11
"4942",58874000,1953-07-12,26.101299,7,1953,12
"4943",58874000,1953-07-13,26.101299,7,1953,13
"4944",58874000,1953-07-14,26.101299,7,1953,14
"4945",58874000,1953-07-15,25.2404,7,1953,15
"4946",58874000,1953-07-16,25.2404,7,1953,16
"4947",58874000,1953-07-17,24.3925,7,1953,17
"4948",58874000,1953-07-18,24.3925,7,1953,18
"4949",58874000,1953-07-19,24.3925,7,1953,19
"4950",58874000,1953-07-20,24.3925,7,1953,20
"4951",58874000,1953-07-21,24.3925,7,1953,21
"4952",58874000,1953-07-22,24.3925,7,1953,22
"4953",58874000,1953-07-23,24.3925,7,1953,23
"4954",58874000,1953-07-24,24.3925,7,1953,24
"4955",58874000,1953-07-25,24.3925,7,1953,25
"4956",58874000,1953-07-26,24.3925,7,1953,26
"4957",58874000,1953-07-27,23.5576,7,1953,27
"4958",58874000,1953-07-28,22.735701,7,1953,28
"4959",58874000,1953-07-29,22.735701,7,1953,29
"4960",58874000,1953-07-30,22.735701,7,1953,30
"4961",58874000,1953-07-31,22.735701,7,1953,31
"4962",58874000,1953-08-01,22.735701,8,1953,1
"4963",58874000,1953-08-02,22.735701,8,1953,2
"4964",58874000,1953-08-03,22.735701,8,1953,3
"4965",58874000,1953-08-04,22.735701,8,1953,4
"4966",58874000,1953-08-05,23.5576,8,1953,5
"4967",58874000,1953-08-06,23.5576,8,1953,6
"4968",58874000,1953-08-07,24.3925,8,1953,7
"4969",58874000,1953-08-08,23.5576,8,1953,8
"4970",58874000,1953-08-09,22.735701,8,1953,9
"4971",58874000,1953-08-10,22.3297,8,1953,10
"4972",58874000,1953-08-11,21.1313,8,1953,11
"4973",58874000,1953-08-12,21.1313,8,1953,12
"4974",58874000,1953-08-13,21.1313,8,1953,13
"4975",58874000,1953-08-14,21.1313,8,1953,14
"4976",58874000,1953-08-15,21.1313,8,1953,15
"4977",58874000,1953-08-16,21.1313,8,1953,16
"4978",58874000,1953-08-17,21.1313,8,1953,17
"4979",58874000,1953-08-18,21.1313,8,1953,18
"4980",58874000,1953-08-19,21.1313,8,1953,19
"4981",58874000,1953-08-20,20.7384,8,1953,20
"4982",58874000,1953-08-21,20.3489,8,1953,21
"4983",58874000,1953-08-22,20.3489,8,1953,22
"4984",58874000,1953-08-23,20.3489,8,1953,23
"4985",58874000,1953-08-24,20.3489,8,1953,24
"4986",58874000,1953-08-25,21.926901,8,1953,25
"4987",58874000,1953-08-26,22.735701,8,1953,26
"4988",58874000,1953-08-27,23.5576,8,1953,27
"4989",58874000,1953-08-28,23.5576,8,1953,28
"4990",58874000,1953-08-29,22.735701,8,1953,29
"4991",58874000,1953-08-30,23.145,8,1953,30
"4992",58874000,1953-08-31,21.926901,8,1953,31
"4993",58874000,1953-09-01,21.926901,9,1953,1
"4994",58874000,1953-09-02,21.1313,9,1953,2
"4995",58874000,1953-09-03,21.1313,9,1953,3
"4996",58874000,1953-09-04,21.1313,9,1953,4
"4997",58874000,1953-09-05,21.1313,9,1953,5
"4998",58874000,1953-09-06,20.3489,9,1953,6
"4999",58874000,1953-09-07,21.5275,9,1953,7
"5000",58874000,1953-09-08,36.413399,9,1953,8
"5001",58874000,1953-09-09,37.937599,9,1953,9
"5002",58874000,1953-09-10,27.4168,9,1953,10
"5003",58874000,1953-09-11,24.814899,9,1953,11
"5004",58874000,1953-09-12,26.101299,9,1953,12
"5005",58874000,1953-09-13,31.535999,9,1953,13
"5006",58874000,1953-09-14,32.966301,9,1953,14
"5007",58874000,1953-09-15,28.7612,9,1953,15
"5008",58874000,1953-09-16,25.6693,9,1953,16
"5009",58874000,1953-09-17,24.3925,9,1953,17
"5010",58874000,1953-09-18,23.5576,9,1953,18
"5011",58874000,1953-09-19,22.735701,9,1953,19
"5012",58874000,1953-09-20,24.3925,9,1953,20
"5013",58874000,1953-09-21,23.145,9,1953,21
"5014",58874000,1953-09-22,22.3297,9,1953,22
"5015",58874000,1953-09-23,21.926901,9,1953,23
"5016",58874000,1953-09-24,21.5275,9,1953,24
"5017",58874000,1953-09-25,21.1313,9,1953,25
"5018",58874000,1953-09-26,21.1313,9,1953,26
"5019",58874000,1953-09-27,21.1313,9,1953,27
"5020",58874000,1953-09-28,20.3489,9,1953,28
"5021",58874000,1953-09-29,20.3489,9,1953,29
"5022",58874000,1953-09-30,19.5797,9,1953,30
"5023",58874000,1953-10-01,19.5797,10,1953,1
"5024",58874000,1953-10-02,18.823799,10,1953,2
"5025",58874000,1953-10-03,18.0812,10,1953,3
"5026",58874000,1953-10-04,18.0812,10,1953,4
"5027",58874000,1953-10-05,18.4508,10,1953,5
"5028",58874000,1953-10-06,18.823799,10,1953,6
"5029",58874000,1953-10-07,19.5797,10,1953,7
"5030",58874000,1953-10-08,21.1313,10,1953,8
"5031",58874000,1953-10-09,21.1313,10,1953,9
"5032",58874000,1953-10-10,20.7384,10,1953,10
"5033",58874000,1953-10-11,19.5797,10,1953,11
"5034",58874000,1953-10-12,18.823799,10,1953,12
"5035",58874000,1953-10-13,19.2001,10,1953,13
"5036",58874000,1953-10-14,20.7384,10,1953,14
"5037",58874000,1953-10-15,23.145,10,1953,15
"5038",58874000,1953-10-16,25.6693,10,1953,16
"5039",58874000,1953-10-17,22.3297,10,1953,17
"5040",58874000,1953-10-18,20.7384,10,1953,18
"5041",58874000,1953-10-19,19.5797,10,1953,19
"5042",58874000,1953-10-20,19.5797,10,1953,20
"5043",58874000,1953-10-21,19.5797,10,1953,21
"5044",58874000,1953-10-22,19.5797,10,1953,22
"5045",58874000,1953-10-23,19.5797,10,1953,23
"5046",58874000,1953-10-24,19.962601,10,1953,24
"5047",58874000,1953-10-25,18.0812,10,1953,25
"5048",58874000,1953-10-26,17.3521,10,1953,26
"5049",58874000,1953-10-27,16.6364,10,1953,27
"5050",58874000,1953-10-28,16.6364,10,1953,28
"5051",58874000,1953-10-29,16.6364,10,1953,29
"5052",58874000,1953-10-30,15.9343,10,1953,30
"5053",58874000,1953-10-31,16.6364,10,1953,31
"5054",58874000,1953-11-01,17.715,11,1953,1
"5055",58874000,1953-11-02,21.1313,11,1953,2
"5056",58874000,1953-11-03,27.8617,11,1953,3
"5057",58874000,1953-11-04,27.8617,11,1953,4
"5058",58874000,1953-11-05,26.9751,11,1953,5
"5059",58874000,1953-11-06,24.3925,11,1953,6
"5060",58874000,1953-11-07,23.9734,11,1953,7
"5061",58874000,1953-11-08,28.7612,11,1953,8
"5062",58874000,1953-11-09,50.542599,11,1953,9
"5063",58874000,1953-11-10,54.0947,11,1953,10
"5064",58874000,1953-11-11,40.013302,11,1953,11
"5065",58874000,1953-11-12,34.424801,11,1953,12
"5066",58874000,1953-11-13,30.1343,11,1953,13
"5067",58874000,1953-11-14,25.2404,11,1953,14
"5068",58874000,1953-11-15,24.3925,11,1953,15
"5069",58874000,1953-11-16,25.2404,11,1953,16
"5070",58874000,1953-11-17,164.27319,11,1953,17
"5071",58874000,1953-11-18,139.4808,11,1953,18
"5072",58874000,1953-11-19,99.335098,11,1953,19
"5073",58874000,1953-11-20,37.426399,11,1953,20
"5074",58874000,1953-11-21,39.4897,11,1953,21
"5075",58874000,1953-11-22,49.382599,11,1953,22
"5076",58874000,1953-11-23,51.127102,11,1953,23
"5077",58874000,1953-11-24,56.522598,11,1953,24
"5078",58874000,1953-11-25,53.495201,11,1953,25
"5079",58874000,1953-11-26,38.9692,11,1953,26
"5080",58874000,1953-11-27,36.413399,11,1953,27
"5081",58874000,1953-11-28,32.486401,11,1953,28
"5082",58874000,1953-11-29,29.2157,11,1953,29
"5083",58874000,1953-11-30,27.4168,11,1953,30
"5084",58874000,1953-12-01,26.101299,12,1953,1
"5085",58874000,1953-12-02,25.2404,12,1953,2
"5086",58874000,1953-12-03,26.101299,12,1953,3
"5087",58874000,1953-12-04,39.4897,12,1953,4
"5088",58874000,1953-12-05,51.7146,12,1953,5
"5089",58874000,1953-12-06,88.565002,12,1953,6
"5090",58874000,1953-12-07,149.74831,12,1953,7
"5091",58874000,1953-12-08,109.0048,12,1953,8
"5092",58874000,1953-12-09,70.722099,12,1953,9
"5093",58874000,1953-12-10,52.898602,12,1953,10
"5094",58874000,1953-12-11,45.4179,12,1953,11
"5095",58874000,1953-12-12,41.069599,12,1953,12
"5096",58874000,1953-12-13,44.3125,12,1953,13
"5097",58874000,1953-12-14,161.3201,12,1953,14
"5098",58874000,1953-12-15,127.7693,12,1953,15
"5099",58874000,1953-12-16,88.565002,12,1953,16
"5100",58874000,1953-12-17,70.045898,12,1953,17
"5101",58874000,1953-12-18,65.394096,12,1953,18
"5102",58874000,1953-12-19,62.159302,12,1953,19
"5103",58874000,1953-12-20,63.444401,12,1953,20
"5104",58874000,1953-12-21,68.034798,12,1953,21
"5105",58874000,1953-12-22,67.370201,12,1953,22
"5106",58874000,1953-12-23,58.998199,12,1953,23
"5107",58874000,1953-12-24,52.305099,12,1953,24
"5108",58874000,1953-12-25,56.522598,12,1953,25
"5109",58874000,1953-12-26,52.898602,12,1953,26
"5110",58874000,1953-12-27,49.382599,12,1953,27
"5111",58874000,1953-12-28,48.807098,12,1953,28
"5112",58874000,1953-12-29,47.665199,12,1953,29
"5113",58874000,1953-12-30,60.886002,12,1953,30
"5114",58874000,1953-12-31,72.083199,12,1953,31
"5115",58874000,1954-01-01,57.1371,1,1954,1
"5116",58874000,1954-01-02,50.542599,1,1954,2
"5117",58874000,1954-01-03,45.975201,1,1954,3
"5118",58874000,1954-01-04,45.4179,1,1954,4
"5119",58874000,1954-01-05,174.28979,1,1954,5
"5120",58874000,1954-01-06,113.9899,1,1954,6
"5121",58874000,1954-01-07,69.372597,1,1954,7
"5122",58874000,1954-01-08,55.911201,1,1954,8
"5123",58874000,1954-01-09,49.960999,1,1954,9
"5124",58874000,1954-01-10,45.4179,1,1954,10
"5125",58874000,1954-01-11,40.013302,1,1954,11
"5126",58874000,1954-01-12,38.9692,1,1954,12
"5127",58874000,1954-01-13,36.918301,1,1954,13
"5128",58874000,1954-01-14,34.917301,1,1954,14
"5129",58874000,1954-01-15,33.449299,1,1954,15
"5130",58874000,1954-01-16,32.486401,1,1954,16
"5131",58874000,1954-01-17,32.486401,1,1954,17
"5132",58874000,1954-01-18,31.535999,1,1954,18
"5133",58874000,1954-01-19,30.1343,1,1954,19
"5134",58874000,1954-01-20,29.673401,1,1954,20
"5135",58874000,1954-01-21,29.2157,1,1954,21
"5136",58874000,1954-01-22,30.1343,1,1954,22
"5137",58874000,1954-01-23,34.424801,1,1954,23
"5138",58874000,1954-01-24,30.1343,1,1954,24
"5139",58874000,1954-01-25,27.8617,1,1954,25
"5140",58874000,1954-01-26,26.5366,1,1954,26
"5141",58874000,1954-01-27,25.6693,1,1954,27
"5142",58874000,1954-01-28,25.2404,1,1954,28
"5143",58874000,1954-01-29,25.2404,1,1954,29
"5144",58874000,1954-01-30,24.814899,1,1954,30
"5145",58874000,1954-01-31,24.3925,1,1954,31
"5146",58874000,1954-02-01,24.3925,2,1954,1
"5147",58874000,1954-02-02,24.3925,2,1954,2
"5148",58874000,1954-02-03,24.3925,2,1954,3
"5149",58874000,1954-02-04,25.6693,2,1954,4
"5150",58874000,1954-02-05,26.101299,2,1954,5
"5151",58874000,1954-02-06,26.101299,2,1954,6
"5152",58874000,1954-02-07,27.8617,2,1954,7
"5153",58874000,1954-02-08,26.9751,2,1954,8
"5154",58874000,1954-02-09,25.6693,2,1954,9
"5155",58874000,1954-02-10,24.3925,2,1954,10
"5156",58874000,1954-02-11,25.6693,2,1954,11
"5157",58874000,1954-02-12,27.8617,2,1954,12
"5158",58874000,1954-02-13,30.5984,2,1954,13
"5159",58874000,1954-02-14,31.065599,2,1954,14
"5160",58874000,1954-02-15,29.673401,2,1954,15
"5161",58874000,1954-02-16,29.673401,2,1954,16
"5162",58874000,1954-02-17,28.7612,2,1954,17
"5163",58874000,1954-02-18,29.673401,2,1954,18
"5164",58874000,1954-02-19,46.5355,2,1954,19
"5165",58874000,1954-02-20,39.4897,2,1954,20
"5166",58874000,1954-02-21,32.486401,2,1954,21
"5167",58874000,1954-02-22,28.3099,2,1954,22
"5168",58874000,1954-02-23,29.673401,2,1954,23
"5169",58874000,1954-02-24,26.9751,2,1954,24
"5170",58874000,1954-02-25,26.9751,2,1954,25
"5171",58874000,1954-02-26,27.4168,2,1954,26
"5172",58874000,1954-02-27,24.3925,2,1954,27
"5173",58874000,1954-02-28,24.3925,2,1954,28
"5174",58874000,1954-03-01,23.145,3,1954,1
"5175",58874000,1954-03-02,22.735701,3,1954,2
"5176",58874000,1954-03-03,21.926901,3,1954,3
"5177",58874000,1954-03-04,21.1313,3,1954,4
"5178",58874000,1954-03-05,21.1313,3,1954,5
"5179",58874000,1954-03-06,20.7384,3,1954,6
"5180",58874000,1954-03-07,20.3489,3,1954,7
"5181",58874000,1954-03-08,21.5275,3,1954,8
"5182",58874000,1954-03-09,24.814899,3,1954,9
"5183",58874000,1954-03-10,24.814899,3,1954,10
"5184",58874000,1954-03-11,21.5275,3,1954,11
"5185",58874000,1954-03-12,21.1313,3,1954,12
"5186",58874000,1954-03-13,20.7384,3,1954,13
"5187",58874000,1954-03-14,21.1313,3,1954,14
"5188",58874000,1954-03-15,20.3489,3,1954,15
"5189",58874000,1954-03-16,19.5797,3,1954,16
"5190",58874000,1954-03-17,18.823799,3,1954,17
"5191",58874000,1954-03-18,18.823799,3,1954,18
"5192",58874000,1954-03-19,18.4508,3,1954,19
"5193",58874000,1954-03-20,23.145,3,1954,20
"5194",58874000,1954-03-21,21.926901,3,1954,21
"5195",58874000,1954-03-22,23.145,3,1954,22
"5196",58874000,1954-03-23,25.6693,3,1954,23
"5197",58874000,1954-03-24,23.5576,3,1954,24
"5198",58874000,1954-03-25,22.735701,3,1954,25
"5199",58874000,1954-03-26,24.814899,3,1954,26
"5200",58874000,1954-03-27,23.145,3,1954,27
"5201",58874000,1954-03-28,21.5275,3,1954,28
"5202",58874000,1954-03-29,21.1313,3,1954,29
"5203",58874000,1954-03-30,20.7384,3,1954,30
"5204",58874000,1954-03-31,30.5984,3,1954,31
"5205",58874000,1954-04-01,61.521198,4,1954,1
"5206",58874000,1954-04-02,68.034798,4,1954,2
"5207",58874000,1954-04-03,52.898602,4,1954,3
"5208",58874000,1954-04-04,39.4897,4,1954,4
"5209",58874000,1954-04-05,34.917301,4,1954,5
"5210",58874000,1954-04-06,32.486401,4,1954,6
"5211",58874000,1954-04-07,31.535999,4,1954,7
"5212",58874000,1954-04-08,32.009602,4,1954,8
"5213",58874000,1954-04-09,36.413399,4,1954,9
"5214",58874000,1954-04-10,40.013302,4,1954,10
"5215",58874000,1954-04-11,33.449299,4,1954,11
"5216",58874000,1954-04-12,29.673401,4,1954,12
"5217",58874000,1954-04-13,29.2157,4,1954,13
"5218",58874000,1954-04-14,28.3099,4,1954,14
"5219",58874000,1954-04-15,31.065599,4,1954,15
"5220",58874000,1954-04-16,31.535999,4,1954,16
"5221",58874000,1954-04-17,32.486401,4,1954,17
"5222",58874000,1954-04-18,31.065599,4,1954,18
"5223",58874000,1954-04-19,29.2157,4,1954,19
"5224",58874000,1954-04-20,28.3099,4,1954,20
"5225",58874000,1954-04-21,26.5366,4,1954,21
"5226",58874000,1954-04-22,26.5366,4,1954,22
"5227",58874000,1954-04-23,25.6693,4,1954,23
"5228",58874000,1954-04-24,24.3925,4,1954,24
"5229",58874000,1954-04-25,23.5576,4,1954,25
"5230",58874000,1954-04-26,22.735701,4,1954,26
"5231",58874000,1954-04-27,22.735701,4,1954,27
"5232",58874000,1954-04-28,21.926901,4,1954,28
"5233",58874000,1954-04-29,20.7384,4,1954,29
"5234",58874000,1954-04-30,20.3489,4,1954,30
"5235",58874000,1954-05-01,21.5275,5,1954,1
"5236",58874000,1954-05-02,32.009602,5,1954,2
"5237",58874000,1954-05-03,32.009602,5,1954,3
"5238",58874000,1954-05-04,37.426399,5,1954,4
"5239",58874000,1954-05-05,33.449299,5,1954,5
"5240",58874000,1954-05-06,29.2157,5,1954,6
"5241",58874000,1954-05-07,43.219299,5,1954,7
"5242",58874000,1954-05-08,41.069599,5,1954,8
"5243",58874000,1954-05-09,37.937599,5,1954,9
"5244",58874000,1954-05-10,31.535999,5,1954,10
"5245",58874000,1954-05-11,29.2157,5,1954,11
"5246",58874000,1954-05-12,27.8617,5,1954,12
"5247",58874000,1954-05-13,28.3099,5,1954,13
"5248",58874000,1954-05-14,37.426399,5,1954,14
"5249",58874000,1954-05-15,38.4519,5,1954,15
"5250",58874000,1954-05-16,38.9692,5,1954,16
"5251",58874000,1954-05-17,33.935501,5,1954,17
"5252",58874000,1954-05-18,31.065599,5,1954,18
"5253",58874000,1954-05-19,28.3099,5,1954,19
"5254",58874000,1954-05-20,27.8617,5,1954,20
"5255",58874000,1954-05-21,26.101299,5,1954,21
"5256",58874000,1954-05-22,27.8617,5,1954,22
"5257",58874000,1954-05-23,28.3099,5,1954,23
"5258",58874000,1954-05-24,28.7612,5,1954,24
"5259",58874000,1954-05-25,29.2157,5,1954,25
"5260",58874000,1954-05-26,30.1343,5,1954,26
"5261",58874000,1954-05-27,28.7612,5,1954,27
"5262",58874000,1954-05-28,26.5366,5,1954,28
"5263",58874000,1954-05-29,25.2404,5,1954,29
"5264",58874000,1954-05-30,25.2404,5,1954,30
"5265",58874000,1954-05-31,23.9734,5,1954,31
"5266",58874000,1954-06-01,23.5576,6,1954,1
"5267",58874000,1954-06-02,24.3925,6,1954,2
"5268",58874000,1954-06-03,25.2404,6,1954,3
"5269",58874000,1954-06-04,24.814899,6,1954,4
"5270",58874000,1954-06-05,24.3925,6,1954,5
"5271",58874000,1954-06-06,25.2404,6,1954,6
"5272",58874000,1954-06-07,25.6693,6,1954,7
"5273",58874000,1954-06-08,25.2404,6,1954,8
"5274",58874000,1954-06-09,26.5366,6,1954,9
"5275",58874000,1954-06-10,27.4168,6,1954,10
"5276",58874000,1954-06-11,25.6693,6,1954,11
"5277",58874000,1954-06-12,24.814899,6,1954,12
"5278",58874000,1954-06-13,23.5576,6,1954,13
"5279",58874000,1954-06-14,22.735701,6,1954,14
"5280",58874000,1954-06-15,22.735701,6,1954,15
"5281",58874000,1954-06-16,21.926901,6,1954,16
"5282",58874000,1954-06-17,21.926901,6,1954,17
"5283",58874000,1954-06-18,21.926901,6,1954,18
"5284",58874000,1954-06-19,21.5275,6,1954,19
"5285",58874000,1954-06-20,21.1313,6,1954,20
"5286",58874000,1954-06-21,21.1313,6,1954,21
"5287",58874000,1954-06-22,21.1313,6,1954,22
"5288",58874000,1954-06-23,20.7384,6,1954,23
"5289",58874000,1954-06-24,20.3489,6,1954,24
"5290",58874000,1954-06-25,20.3489,6,1954,25
"5291",58874000,1954-06-26,19.5797,6,1954,26
"5292",58874000,1954-06-27,19.5797,6,1954,27
"5293",58874000,1954-06-28,19.5797,6,1954,28
"5294",58874000,1954-06-29,19.5797,6,1954,29
"5295",58874000,1954-06-30,19.5797,6,1954,30
"5296",58874000,1954-07-01,19.5797,7,1954,1
"5297",58874000,1954-07-02,18.823799,7,1954,2
"5298",58874000,1954-07-03,18.823799,7,1954,3
"5299",58874000,1954-07-04,18.823799,7,1954,4
"5300",58874000,1954-07-05,18.823799,7,1954,5
"5301",58874000,1954-07-06,18.823799,7,1954,6
"5302",58874000,1954-07-07,18.823799,7,1954,7
"5303",58874000,1954-07-08,18.823799,7,1954,8
"5304",58874000,1954-07-09,18.823799,7,1954,9
"5305",58874000,1954-07-10,18.823799,7,1954,10
"5306",58874000,1954-07-11,18.4508,7,1954,11
"5307",58874000,1954-07-12,18.0812,7,1954,12
"5308",58874000,1954-07-13,18.0812,7,1954,13
"5309",58874000,1954-07-14,18.0812,7,1954,14
"5310",58874000,1954-07-15,18.0812,7,1954,15
"5311",58874000,1954-07-16,17.3521,7,1954,16
"5312",58874000,1954-07-17,17.3521,7,1954,17
"5313",58874000,1954-07-18,17.3521,7,1954,18
"5314",58874000,1954-07-19,17.3521,7,1954,19
"5315",58874000,1954-07-20,17.3521,7,1954,20
"5316",58874000,1954-07-21,18.0812,7,1954,21
"5317",58874000,1954-07-22,21.926901,7,1954,22
"5318",58874000,1954-07-23,22.3297,7,1954,23
"5319",58874000,1954-07-24,19.2001,7,1954,24
"5320",58874000,1954-07-25,18.0812,7,1954,25
"5321",58874000,1954-07-26,18.0812,7,1954,26
"5322",58874000,1954-07-27,18.0812,7,1954,27
"5323",58874000,1954-07-28,18.0812,7,1954,28
"5324",58874000,1954-07-29,18.823799,7,1954,29
"5325",58874000,1954-07-30,19.5797,7,1954,30
"5326",58874000,1954-07-31,18.823799,7,1954,31
"5327",58874000,1954-08-01,18.823799,8,1954,1
"5328",58874000,1954-08-02,18.823799,8,1954,2
"5329",58874000,1954-08-03,18.0812,8,1954,3
"5330",58874000,1954-08-04,18.0812,8,1954,4
"5331",58874000,1954-08-05,18.0812,8,1954,5
"5332",58874000,1954-08-06,18.823799,8,1954,6
"5333",58874000,1954-08-07,18.823799,8,1954,7
"5334",58874000,1954-08-08,18.823799,8,1954,8
"5335",58874000,1954-08-09,18.0812,8,1954,9
